net number,signal type,block number,,signal name,pin
1,4,159,,"x10_y20_lslice2_sr"
1,4,161,,"x10_y20_mslice1_ce"
1,4,160,,"x10_y20_lslice3_ce"
1,4,158,,"x10_y20_mslice0_ce"
1,4,159,,"x10_y20_lslice2_ce"
1,4,164,,"x10_y21_mslice1_sr"
1,4,162,,"x10_y21_mslice0_sr"
1,4,163,,"x10_y21_lslice2_sr"
1,4,164,,"x10_y21_mslice1_ce"
1,4,162,,"x10_y21_mslice0_ce"
1,4,163,,"x10_y21_lslice2_ce"
1,4,165,,"x10_y22_lslice3_sr"
1,4,165,,"x10_y22_lslice3_ce"
1,4,166,,"x10_y23_lslice3_sr"
1,4,166,,"x10_y23_lslice3_ce"
1,4,167,,"x10_y24_lslice2_sr"
1,4,167,,"x10_y24_lslice2_ce"
1,4,172,,"x11_y7_mslice0_sr"
1,4,172,,"x11_y7_mslice0_ce"
1,4,175,,"x11_y11_mslice1_sr"
1,4,174,,"x11_y11_lslice2_sr"
1,4,178,,"x11_y12_lslice3_sr"
1,4,176,,"x11_y12_mslice0_sr"
1,4,179,,"x11_y12_mslice1_ce"
1,4,180,,"x11_y13_mslice0_ce"
1,4,181,,"x11_y14_lslice2_sr"
1,4,185,,"x11_y15_lslice3_sr"
1,4,184,,"x11_y15_lslice2_sr"
1,4,188,,"x11_y17_lslice2_sr"
1,4,188,,"x11_y17_lslice2_ce"
1,4,193,,"x11_y18_mslice1_sr"
1,4,192,,"x11_y18_lslice3_sr"
1,4,193,,"x11_y18_mslice1_ce"
1,4,192,,"x11_y18_lslice3_ce"
1,4,195,,"x11_y20_lslice3_sr"
1,4,194,,"x11_y20_lslice2_sr"
1,4,195,,"x11_y20_lslice3_ce"
1,4,194,,"x11_y20_lslice2_ce"
1,4,199,,"x11_y21_mslice1_sr"
1,4,198,,"x11_y21_lslice3_sr"
1,4,199,,"x11_y21_mslice1_ce"
1,4,198,,"x11_y21_lslice3_ce"
1,4,200,,"x11_y22_mslice0_sr"
1,4,200,,"x11_y22_mslice0_ce"
1,4,203,,"x11_y23_mslice1_sr"
1,4,202,,"x11_y23_lslice3_sr"
1,4,201,,"x11_y23_lslice2_sr"
1,4,203,,"x11_y23_mslice1_ce"
1,4,202,,"x11_y23_lslice3_ce"
1,4,201,,"x11_y23_lslice2_ce"
1,4,207,,"x11_y24_mslice1_sr"
1,4,206,,"x11_y24_lslice3_sr"
1,4,205,,"x11_y24_lslice2_sr"
1,4,207,,"x11_y24_mslice1_ce"
1,4,206,,"x11_y24_lslice3_ce"
1,4,205,,"x11_y24_lslice2_ce"
1,4,212,,"x12_y7_mslice0_sr"
1,4,212,,"x12_y7_mslice0_ce"
1,4,213,,"x12_y8_lslice3_ce"
1,4,215,,"x12_y9_mslice1_ce"
1,4,214,,"x12_y9_lslice2_ce"
1,4,216,,"x12_y11_lslice3_ce"
1,4,218,,"x12_y12_lslice3_sr"
1,4,217,,"x12_y12_lslice2_sr"
1,4,220,,"x12_y13_mslice1_sr"
1,4,222,,"x12_y14_lslice3_sr"
1,4,224,,"x12_y15_lslice3_sr"
1,4,223,,"x12_y15_lslice2_sr"
1,4,225,,"x12_y16_mslice0_sr"
1,4,226,,"x12_y16_lslice2_sr"
1,4,225,,"x12_y16_mslice0_ce"
1,4,228,,"x12_y17_lslice3_sr"
1,4,234,,"x12_y19_mslice1_sr"
1,4,232,,"x12_y19_mslice0_sr"
1,4,240,,"x12_y22_lslice2_sr"
1,4,240,,"x12_y22_lslice2_ce"
1,4,242,,"x12_y23_lslice3_sr"
1,4,242,,"x12_y23_lslice3_ce"
1,4,244,,"x12_y24_mslice1_sr"
1,4,243,,"x12_y24_lslice3_sr"
1,4,244,,"x12_y24_mslice1_ce"
1,4,243,,"x12_y24_lslice3_ce"
1,4,246,,"x12_y25_mslice0_sr"
1,4,247,,"x12_y25_lslice2_sr"
1,4,246,,"x12_y25_mslice0_ce"
1,4,247,,"x12_y25_lslice2_ce"
1,4,249,,"x13_y6_mslice1_sr"
1,4,248,,"x13_y6_mslice0_ce"
1,4,251,,"x13_y7_mslice1_sr"
1,4,250,,"x13_y7_mslice0_sr"
1,4,253,,"x13_y8_lslice2_a_0"
1,4,254,,"x13_y8_lslice3_c_1"
1,4,253,,"x13_y8_lslice2_c_1"
1,4,254,,"x13_y8_lslice3_d_1"
1,4,254,,"x13_y8_lslice3_c_0"
1,4,253,,"x13_y8_lslice2_d_1"
1,4,253,,"x13_y8_lslice2_c_0"
