Connected blocks
block number,x,y,,block type,,emb,slice,pad,pin,,settings
1,0,0,,"pll0",,,,,
2,0,5,,"iol_quad_l",,,,2,P34
3,0,5,,"iol_quad_l",,,,1,P33
10,0,17,,"iol_quad_l",,,,0,P24
15,0,22,,"iol_quad_l",,,,3,P23
25,0,31,,"iol_quad_l",,,,1,P7
33,0,37,,"iol_quad_l",,,,0,P2
34,0,37,,"iol_quad_l",,,,2,P3
35,0,37,,"iol_quad_l",,,,1,P1
39,1,0,,"iol_quad_b",,,,0,P39
40,1,0,,"iol_quad_b",,,,1,P38
41,1,37,,"iol_quad_t",,,,3,P141
42,1,37,,"iol_quad_t",,,,2,P142
43,1,37,,"iol_quad_t",,,,0,P143
44,1,37,,"iol_quad_t",,,,1,P144
45,4,0,,"iol_quad_b",,,,2,P42
53,6,0,,"iol_quad_b",,,,3,P46
55,6,0,,"iol_quad_b",,,,0,P43
56,6,0,,"iol_quad_b",,,,1,P44
57,6,37,,"iol_quad_t",,,,3,P137
58,6,37,,"iol_quad_t",,,,2,P138
61,8,0,,"emb_slice",,3,,,
69,8,9,,"emb_slice",,0,,,
70,8,9,,"emb_slice",,1,,,
71,8,9,,"emb_slice",,2,,,
88,8,20,,"emb_slice",,0,,,
101,9,7,,"plb",,,2,,,,LUTF0,LUTG0,FF0_F,FF0_SR,F0MUXLUT5,LUTF1,LUTG1,FF1_F,FF1_SR,F1MUXLUT5,FF_CE
102,9,8,,"plb",,,0,,,,LUT0,RIPMODE0,LUT1,FF1_F,FF1_SR,RIPMODE1,FF_SYNC,FF_CE
103,9,8,,"plb",,,1,,,,LUT0,FF0_F,FF0_SR,RIPMODE0,LUT1,FF1_F,FF1_SR,RIPMODE1,FF_SYNC,FF_CE
104,9,9,,"plb",,,0,,,,LUT0,FF0_F,FF0_SR,RIPMODE0,LUT1,FF1_F,FF1_SR,RIPMODE1,FF_SYNC,FF_CE
105,9,9,,"plb",,,1,,,,LUT0,FF0_F,FF0_SR,RIPMODE0,LUT1,FF1_F,FF1_SR,RIPMODE1,FF_SYNC,FF_CE
106,9,10,,"plb",,,0,,,,LUT0,FF0_F,FF0_SR,RIPMODE0,LUT1,FF1_F,FF1_SR,RIPMODE1,FF_SYNC,FF_CE
107,9,10,,"plb",,,2,,,,LUTF0,LUTG0,FF0_SR,F0MUXLUT5,LUTF1,LUTG1,FF1_SR,F1MUXLUT5
108,9,10,,"plb",,,1,,,,LUT0,FF0_F,FF0_SR,RIPMODE0,LUT1,RIPMODE1,FF_SYNC,FF_CE
109,9,11,,"plb",,,2,,,,LUTF0,FF0_SR,F0MUXLUT5,LUTF1,LUTG1,FF1_SR,F1MUXLUT5
110,9,11,,"plb",,,1,,,,LUT0,FXMUXON
111,9,12,,"plb",,,0,,,,LUT0,FXMUXON
112,9,13,,"plb",,,3,,,,LUTF0,LUTG0,FF0_SR,F0MUXLUT5,LUTF1,FF1_SR,F1MUXLUT5,FF_SYNC,FF_CE
113,9,13,,"plb",,,1,,,,LUT0,FXMUXON
114,9,14,,"plb",,,0,,,,LUT0,FXMUXON
115,9,14,,"plb",,,2,,,,LUTF0,LUTG0,F0MUXLUT5,LUTF1,LUTG1,F1MUXLUT5
116,9,14,,"plb",,,3,,,,LUTF0,LUTG0,F0MUXLUT5,LUTF1,LUTG1,F1MUXLUT5
117,9,17,,"plb",,,3,,,,LUTF0,LUTG0,FF0_F,FF0_SR,F0MUXLUT5,LUTF1,LUTG1,FF1_F,FF1_SR,F1MUXLUT5,FF_CE
118,9,19,,"plb",,,3,,,,LUTF0,LUTG0,FF0_F,FF0_SR,F0MUXLUT5,LUTG1,F1MUXLUT5,FF_CE
119,9,20,,"plb",,,2,,,,LUTF0,LUTG0,FF0_F,FF0_SR,F0MUXLUT5,LUTF1,LUTG1,FF1_F,FF1_SR,F1MUXLUT5,FF_CE
120,9,20,,"plb",,,3,,,,LUTF0,LUTG0,FF0_F,FF0_SR,F0MUXLUT5,LUTF1,LUTG1,FF1_F,FF1_SR,F1MUXLUT5,FF_CE
123,9,37,,"iol_quad_t",,,,0,P136
124,9,37,,"iol_quad_t",,,,1,P135
125,10,6,,"plb",,,0,,,,LUT0,FF0_SR,RIPMODE0,LUT1,RIPMODE1,FF_CLK,FF_CE
126,10,6,,"plb",,,2,,,,LUTF0,LUTG0,FF0_F,FF0_SR,F0MUXLUT5,LUTF1,LUTG1,FF1_F,FF1_SR,F1MUXLUT5,FF_CE
127,10,6,,"plb",,,1,,,,LUT0,FF0_SR,RIPMODE0,LUT1,FF1_SR,RIPMODE1,FF_CLK,FF_CE
128,10,7,,"plb",,,0,,,,LUT0,FF0_SR,RIPMODE0,LUT1,FF1_SR,RIPMODE1,FF_CLK,FF_CE
129,10,7,,"plb",,,3,,,,LUTF0,LUTG0,FF0_F,FF0_SR,F0MUXLUT5,LUTF1,LUTG1,FF1_F,FF1_SR,F1MUXLUT5,FF_CE
130,10,7,,"plb",,,1,,,,LUT0,FF0_SR,RIPMODE0,LUT1,FF1_SR,RIPMODE1,FF_CLK,FF_CE
131,10,8,,"plb",,,0,,,,LUT0,FF0_SR,RIPMODE0,LUT1,FF1_SR,RIPMODE1,FF_CLK,FF_CE
132,10,8,,"plb",,,1,,,,LUT0,FF0_SR,RIPMODE0,LUT1,RIPMODE1,FF_CLK,FF_CE
133,10,9,,"plb",,,2,,,,LUTF0,LUTG0,FF0_SR,F0MUXLUT5,LUTF1,LUTG1,FF1_SR,F1MUXLUT5
134,10,10,,"plb",,,3,,,,LUTF0,LUTG0,FF0_SR,F0MUXLUT5,LUTG1,FF1_SR,F1MUXLUT5
135,10,11,,"plb",,,0,,,,LUT0,FXMUXON
136,10,11,,"plb",,,2,,,,LUTF0,LUTG0,FF0_SR,F0MUXLUT5,LUTF1,LUTG1,FF1_SR,F1MUXLUT5
137,10,11,,"plb",,,3,,,,LUTF0,LUTG0,FF0_SR,F0MUXLUT5,LUTF1,LUTG1,FF1_SR,F1MUXLUT5
138,10,11,,"plb",,,1,,,,LUT0,FXMUXON
139,10,12,,"plb",,,0,,,,LUT0,FXMUXON
140,10,12,,"plb",,,2,,,,LUTF0,LUTG0,FF0_SR,FX0MUXLUT4G,DEMUX0,RIPMODE0,LUTF1,LUTG1,FF1_SR,FX1MUXLUT4G,DEMUX1,RIPMODE1,FF_SYNC,FF_CE
141,10,12,,"plb",,,3,,,,LUTF0,LUTG0,FF0_SR,FX0MUXLUT4G,DEMUX0,RIPMODE0,LUTF1,LUTG1,FF1_SR,FX1MUXLUT4G,DEMUX1,RIPMODE1,FF_SYNC,FF_CE
142,10,12,,"plb",,,1,,,,LUT0,FXMUXON
143,10,13,,"plb",,,2,,,,LUTF0,LUTG0,FF0_SR,FX0MUXLUT4G,DEMUX0,RIPMODE0,LUTF1,LUTG1,FF1_SR,FX1MUXLUT4G,DEMUX1,RIPMODE1,FF_SYNC,FF_CE
144,10,13,,"plb",,,3,,,,LUTF0,LUTG0,FF0_SR,FX0MUXLUT4G,DEMUX0,RIPMODE0,LUTF1,LUTG1,FF1_SR,FX1MUXLUT4G,DEMUX1,RIPMODE1,FF_SYNC,FF_CE
145,10,14,,"plb",,,2,,,,LUTF0,LUTG0,FF0_SR,FX0MUXLUT4G,DEMUX0,RIPMODE0,LUTF1,LUTG1,FF1_SR,FX1MUXLUT4G,DEMUX1,RIPMODE1,FF_SYNC,FF_CE
146,10,14,,"plb",,,1,,,,LUT0,FXMUXON
147,10,14,,"plb",,,0,,,,FF0_SR,FF1_SR,FF_SYNC,FF_CE
148,10,15,,"plb",,,2,,,,LUTF0,LUTG0,FF0_SR,F0MUXLUT5,LUTF1,LUTG1,FF1_SR,F1MUXLUT5
149,10,15,,"plb",,,1,,,,LUT0,LUT1
150,10,16,,"plb",,,3,,,,LUTF0,LUTG0,F0MUXLUT5,LUTF1,LUTG1,F1MUXLUT5
151,10,17,,"plb",,,0,,,,LUT0,LUT1,FF1_F,FF1_SR,FF_CE
152,10,17,,"plb",,,2,,,,LUTF0,LUTG0,FF0_F,FF0_SR,F0MUXLUT5,LUTF1,LUTG1,F1MUXLUT5,FF_CE
153,10,17,,"plb",,,1,,,,LUT0,FF0_FX,FF0_SR,LUT1,FF_CE,FXMUXON
154,10,18,,"plb",,,0,,,,LUT0,FF0_FX,FF0_SR,LUT1,FF_CE,FXMUXON
155,10,18,,"plb",,,2,,,,LUTF0,LUTG0,FF0_F,FF0_SR,F0MUXLUT5,LUTF1,LUTG1,F1MUXLUT5,FF_CE
156,10,18,,"plb",,,1,,,,LUT0,FF0_FX,FF0_SR,LUT1,FF_CE,FXMUXON
157,10,19,,"plb",,,3,,,,LUTF0,LUTG0,FF0_F,FF0_SR,F0MUXLUT5,LUTF1,LUTG1,F1MUXLUT5,FF_CE
158,10,20,,"plb",,,0,,,,LUT0,FF0_FX,FF0_SR,LUT1,FF_CE,FXMUXON
159,10,20,,"plb",,,2,,,,LUTF0,LUTG0,FF0_F,FF0_SR,F0MUXLUT5,LUTG1,F1MUXLUT5,FF_CE
160,10,20,,"plb",,,3,,,,LUTF0,LUTG0,FF0_F,FF0_SR,F0MUXLUT5,LUTF1,LUTG1,F1MUXLUT5,FF_CE
161,10,20,,"plb",,,1,,,,LUT0,FF0_FX,FF0_SR,LUT1,FF_CE,FXMUXON
162,10,21,,"plb",,,0,,,,LUT0,FF0_FX,FF0_SR,LUT1,FF_CE,FXMUXON
163,10,21,,"plb",,,2,,,,LUTF0,LUTG0,FF0_F,FF0_SR,F0MUXLUT5,LUTF1,LUTG1,F1MUXLUT5,FF_CE
164,10,21,,"plb",,,1,,,,LUT0,FF0_FX,FF0_SR,LUT1,FF_CE,FXMUXON
165,10,22,,"plb",,,3,,,,LUTF0,LUTG0,FF0_F,FF0_SR,F0MUXLUT5,LUTF1,LUTG1,F1MUXLUT5,FF_CE
166,10,23,,"plb",,,3,,,,LUTF0,LUTG0,FF0_F,FF0_SR,F0MUXLUT5,LUTF1,LUTG1,F1MUXLUT5,FF_CE
167,10,24,,"plb",,,2,,,,LUTF0,LUTG0,FF0_F,FF0_SR,F0MUXLUT5,LUTF1,LUTG1,FF1_F,FF1_SR,F1MUXLUT5,FF_CE
170,11,0,,"iol_quad_b",,,,0,P49
171,11,0,,"iol_quad_b",,,,1,P50
172,11,7,,"plb",,,0,,,,LUT0,FF0_F,FF0_SR,LUT1,FF1_F,FF1_SR,FF_CE
173,11,10,,"plb",,,0,,,,LUT0,LUT1
174,11,11,,"plb",,,2,,,,LUTG0,FF0_SR,F0MUXLUT5,LUTF1,LUTG1,FF1_SR,F1MUXLUT5
175,11,11,,"plb",,,1,,,,LUT0,FF0_SR,LUT1,FF1_SR
176,11,12,,"plb",,,0,,,,LUT0,FF0_SR,LUT1,FF1_SR
